idx,repeat,params_lambda_ridge,params_lambda_,params_gamma,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time
11,1,1.0,1.0,2.0,4.705536914931203,0.9410764364166047,0.1606425702811245,1.0,0.9126637554585153,0.08733624454148471,1.0,0.542,229,1,0.13474631309509277
11,2,1.0,1.0,2.0,7.773301802318007,0.8865764059223162,0.11976047904191617,1.0,0.9363057324840764,0.06369426751592357,1.0,0.372,314,2,0.16435718536376953
11,3,1.0,1.0,2.0,2.116398274176338,0.9750138000118382,0.17094017094017094,1.0,0.9065420560747663,0.09345794392523364,1.0,0.5720000000000001,214,3,0.11468076705932617
11,4,1.0,1.0,2.0,5.1773918979120355,0.9153229479066438,0.21390374331550802,1.0,0.8802395209580839,0.11976047904191617,1.0,0.6659999999999999,167,4,0.025639772415161133
12,0,10.0,0.01,0.5,2.7743014509196957,0.9717412887337405,0.18867924528301885,1.0,0.8958333333333334,0.10416666666666667,1.0,0.616,192,0,0.044582366943359375
12,1,10.0,0.01,0.5,3.487571574500144,0.956328013330503,0.18433179723502302,1.0,0.8984771573604061,0.10152284263959391,1.0,0.606,197,1,0.04132986068725586
12,2,10.0,0.01,0.5,4.4367374671063065,0.9352616529891773,0.17937219730941703,1.0,0.9014778325123153,0.09852216748768473,1.0,0.594,203,2,0.03901529312133789
12,3,10.0,0.01,0.5,1.880580824749664,0.977797861038521,0.1834862385321101,1.0,0.898989898989899,0.10101010101010101,1.0,0.604,198,3,0.0468287467956543
12,4,10.0,0.01,0.5,5.075658541791333,0.9169868128150235,0.18604651162790695,1.0,0.8974358974358975,0.10256410256410256,1.0,0.61,195,4,0.03983187675476074
13,0,10.0,0.01,1.0,3.0840031778220296,0.9685867030356746,0.15873015873015872,1.0,0.9137931034482759,0.08620689655172414,1.0,0.536,232,0,0.14935874938964844
13,1,10.0,0.01,1.0,4.150360564687843,0.9480284526402496,0.16666666666666669,1.0,0.9090909090909091,0.09090909090909091,1.0,0.56,220,1,0.13475346565246582
13,2,10.0,0.01,1.0,5.5132055831000475,0.9195544431405086,0.1626016260162602,1.0,0.911504424778761,0.08849557522123894,1.0,0.548,226,2,0.11684727668762207
13,3,10.0,0.01,1.0,2.072799326546136,0.975528529228004,0.16,1.0,0.9130434782608695,0.08695652173913043,1.0,0.54,230,3,0.12949395179748535
13,4,10.0,0.01,1.0,6.004522489186498,0.9017950980651819,0.163265306122449,1.0,0.9111111111111111,0.08888888888888889,1.0,0.55,225,4,0.14262604713439941
14,0,10.0,0.01,2.0,9.554466262477087,0.902679320113158,0.08676789587852496,1.0,0.9546485260770975,0.045351473922902494,1.0,0.118,441,0,0.17101287841796875
14,1,10.0,0.01,2.0,4.968626907301883,0.937781977107526,0.12084592145015105,1.0,0.9356913183279743,0.06430868167202572,1.0,0.378,311,1,0.16275501251220703
14,2,10.0,0.01,2.0,10.852381517869992,0.8416482278236022,0.0909090909090909,1.0,0.9523809523809523,0.047619047619047616,1.0,0.16000000000000003,420,2,0.160858154296875
14,3,10.0,0.01,2.0,5.2161817374672905,0.938417753568771,0.10309278350515463,1.0,0.9456521739130435,0.05434782608695652,1.0,0.264,368,3,0.1576542854309082
14,4,10.0,0.01,2.0,10.85475662526671,0.8224687621987644,0.091324200913242,1.0,0.9521531100478469,0.04784688995215311,1.0,0.16400000000000003,418,4,0.1689624786376953
15,0,10.0,0.1,0.5,1.461587512987156,0.9851124399238654,0.4255319148936171,1.0,0.7297297297297297,0.2702702702702703,1.0,0.852,74,0,0.015113353729248047
15,1,10.0,0.1,0.5,1.570259498138335,0.9803369334777948,0.38095238095238093,1.0,0.7647058823529411,0.23529411764705882,1.0,0.83,85,1,0.014471292495727539
15,2,10.0,0.1,0.5,2.955425779819599,0.9568761097276554,0.37735849056603776,1.0,0.7674418604651163,0.23255813953488372,1.0,0.8280000000000001,86,2,0.014081954956054688
15,3,10.0,0.1,0.5,1.2836887233404537,0.9848447697414535,0.43956043956043955,1.0,0.7183098591549296,0.28169014084507044,1.0,0.858,71,3,0.013630390167236328
15,4,10.0,0.1,0.5,2.233607811053721,0.9634689958376536,0.43956043956043955,1.0,0.7183098591549296,0.28169014084507044,1.0,0.858,71,4,0.01303553581237793
16,0,10.0,0.1,1.0,2.764375398799662,0.9718423943438684,0.198019801980198,1.0,0.8901098901098901,0.10989010989010989,1.0,0.636,182,0,0.033598899841308594
16,1,10.0,0.1,1.0,2.8078531676201375,0.9648395671639265,0.23121387283236997,1.0,0.869281045751634,0.13071895424836602,1.0,0.694,153,1,0.022211790084838867
16,2,10.0,0.1,1.0,3.9653944638632144,0.9421392217277613,0.20408163265306123,1.0,0.8863636363636364,0.11363636363636363,1.0,0.648,176,2,0.023699522018432617
16,3,10.0,0.1,1.0,1.8643111837978898,0.9779899404346899,0.22471910112359553,1.0,0.8734177215189873,0.12658227848101267,1.0,0.6839999999999999,158,3,0.02090311050415039
16,4,10.0,0.1,1.0,4.385051819887841,0.928281793477049,0.22471910112359553,1.0,0.8734177215189873,0.12658227848101267,1.0,0.6839999999999999,158,4,0.02240300178527832
17,0,10.0,0.1,2.0,6.500715895129845,0.9337844654756031,0.09876543209876544,1.0,0.948051948051948,0.05194805194805195,1.0,0.22999999999999998,385,0,0.16054534912109375
17,1,10.0,0.1,2.0,4.9189514468905875,0.9384040219884813,0.14760147601476015,1.0,0.9203187250996016,0.0796812749003984,1.0,0.498,251,1,0.1455087661743164
17,2,10.0,0.1,2.0,8.376120672177857,0.8777804161954073,0.1111111111111111,1.0,0.9411764705882353,0.058823529411764705,1.0,0.31999999999999995,340,2,0.16149663925170898
17,3,10.0,0.1,2.0,3.262864793817234,0.9614786152174603,0.132013201320132,1.0,0.9293286219081273,0.0706713780918728,1.0,0.43400000000000005,283,3,0.14913129806518555
17,4,10.0,0.1,2.0,8.845030181370062,0.8553381516787962,0.1084010840108401,1.0,0.9426934097421203,0.05730659025787966,1.0,0.30200000000000005,349,4,0.1550276279449463
18,0,10.0,0.5,0.5,1.60652560256284,0.9836361174343088,0.888888888888889,1.0,0.2,0.8,1.0,0.95,25,0,0.011605262756347656
18,1,10.0,0.5,0.5,1.2289618127705435,0.9846107233190394,0.851063829787234,1.0,0.25925925925925924,0.7407407407407407,1.0,0.946,27,1,0.012021064758300781
18,2,10.0,0.5,0.5,2.9228347529620393,0.9573516594354725,0.8695652173913044,1.0,0.23076923076923078,0.7692307692307693,1.0,0.948,26,2,0.012188434600830078
18,3,10.0,0.5,0.5,1.6258186126525445,0.9808055839508648,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.952,24,3,0.011409521102905273
18,4,10.0,0.5,0.5,2.0678226068019963,0.9661804387134367,0.888888888888889,1.0,0.2,0.8,1.0,0.95,25,4,0.012537717819213867
19,0,10.0,0.5,1.0,1.594683241452502,0.9837567423444882,0.3007518796992481,1.0,0.8230088495575221,0.17699115044247787,1.0,0.774,113,0,0.016054868698120117
19,1,10.0,0.5,1.0,1.34399634368762,0.9831702406240105,0.4651162790697675,1.0,0.696969696969697,0.30303030303030304,1.0,0.868,66,1,0.012690067291259766
19,2,10.0,0.5,1.0,3.1218482699938317,0.9544477675056552,0.36697247706422015,1.0,0.7752808988764045,0.2247191011235955,1.0,0.8220000000000001,89,2,0.01401519775390625
19,3,10.0,0.5,1.0,1.2859262788313481,0.9848183531592525,0.4347826086956522,1.0,0.7222222222222222,0.2777777777777778,1.0,0.856,72,3,0.013094902038574219
19,4,10.0,0.5,1.0,2.325103200245359,0.961972574475383,0.4081632653061224,1.0,0.7435897435897436,0.2564102564102564,1.0,0.844,78,4,0.013460874557495117
20,0,10.0,0.5,2.0,4.836629507187501,0.9507346554931249,0.11695906432748539,1.0,0.937888198757764,0.062111801242236024,1.0,0.356,322,0,0.1643083095550537
20,1,10.0,0.5,2.0,4.767625597369357,0.9402989509790035,0.16129032258064516,1.0,0.9122807017543859,0.08771929824561403,1.0,0.544,228,1,0.13351821899414062
20,2,10.0,0.5,2.0,7.4504991600580635,0.8912865582866535,0.13745704467353953,1.0,0.9261992619926199,0.07380073800738007,1.0,0.45799999999999996,271,2,0.15358853340148926
20,3,10.0,0.5,2.0,2.5334928521905984,0.9700895810368921,0.15037593984962405,1.0,0.9186991869918699,0.08130081300813008,1.0,0.508,246,3,0.14795780181884766
20,4,10.0,0.5,2.0,6.7895312077242345,0.8889561580227705,0.13468013468013468,1.0,0.927797833935018,0.07220216606498195,1.0,0.44599999999999995,277,4,0.15967321395874023
21,0,10.0,1.0,0.5,2.166092124418493,0.9779364380537058,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,0.011737346649169922
21,1,10.0,1.0,0.5,1.7202257403217407,0.9784590297302719,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,1,0.011992216110229492
21,2,10.0,1.0,0.5,3.2653729125313427,0.9523535376392083,0.888888888888889,1.0,0.2,0.8,1.0,0.95,25,2,0.012183666229248047
21,3,10.0,1.0,0.5,2.13749986037252,0.9747646746656315,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,3,0.011322736740112305
21,4,10.0,1.0,0.5,2.414326086284438,0.9605133202566523,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,4,0.012840747833251953
22,0,10.0,1.0,1.0,1.3868897004866545,0.9858733031368277,0.4347826086956522,1.0,0.7222222222222222,0.2777777777777778,1.0,0.856,72,0,0.017333269119262695
22,1,10.0,1.0,1.0,1.0878852541664574,0.9863773088801169,0.6666666666666666,1.0,0.5,0.5,1.0,0.92,40,1,0.012235164642333984
22,2,10.0,1.0,1.0,2.8708992736617773,0.9581094723793397,0.5128205128205129,1.0,0.6551724137931034,0.3448275862068966,1.0,0.884,58,2,0.013727903366088867
22,3,10.0,1.0,1.0,1.3378136854693474,0.9842057703883519,0.625,1.0,0.5454545454545454,0.45454545454545453,1.0,0.912,44,3,0.012551069259643555
22,4,10.0,1.0,1.0,1.9847252435325275,0.967539509051772,0.7017543859649124,1.0,0.4594594594594595,0.5405405405405406,1.0,0.926,37,4,0.012757539749145508
23,0,10.0,1.0,2.0,4.360690957136203,0.9555825100988035,0.12903225806451613,1.0,0.9310344827586207,0.06896551724137931,1.0,0.42000000000000004,290,0,0.14078283309936523
23,1,10.0,1.0,2.0,4.491218217409637,0.9437601729654459,0.16806722689075632,1.0,0.908256880733945,0.09174311926605505,1.0,0.5640000000000001,218,1,0.09422731399536133
23,2,10.0,1.0,2.0,7.133346509521326,0.8959142691886557,0.14705882352941177,1.0,0.9206349206349206,0.07936507936507936,1.0,0.496,252,2,0.14123940467834473
23,3,10.0,1.0,2.0,2.4133309948505683,0.9715082120361144,0.15873015873015872,1.0,0.9137931034482759,0.08620689655172414,1.0,0.536,232,3,0.14931797981262207
23,4,10.0,1.0,2.0,6.6414367348828085,0.8913782662268238,0.1444043321299639,1.0,0.9221789883268483,0.07782101167315175,1.0,0.486,257,4,0.14531922340393066
24,0,50.0,0.01,0.5,2.5169197643044923,0.9743629485987386,0.18604651162790695,1.0,0.8974358974358975,0.10256410256410256,1.0,0.61,195,0,0.04973435401916504
24,1,50.0,0.01,0.5,3.6338104232400514,0.954496784661412,0.18433179723502302,1.0,0.8984771573604061,0.10152284263959391,1.0,0.606,197,1,0.04921841621398926
24,2,50.0,0.01,0.5,4.355536506546033,0.9364464911729411,0.19138755980861244,1.0,0.8941798941798942,0.10582010582010581,1.0,0.622,189,2,0.03866004943847656
24,3,50.0,0.01,0.5,1.931236594337559,0.9771998189757765,0.18264840182648404,1.0,0.8994974874371859,0.10050251256281408,1.0,0.602,199,3,0.04781293869018555
24,4,50.0,0.01,0.5,5.002469129090099,0.9181838370763091,0.19607843137254902,1.0,0.8913043478260869,0.10869565217391304,1.0,0.632,184,4,0.03316330909729004
25,0,50.0,0.01,1.0,3.4358437167317133,0.9650028963092938,0.1639344262295082,1.0,0.9107142857142857,0.08928571428571429,1.0,0.552,224,0,0.1046149730682373
25,1,50.0,0.01,1.0,4.437170135415729,0.9444369725854475,0.15873015873015872,1.0,0.9137931034482759,0.08620689655172414,1.0,0.536,232,1,0.12477326393127441
25,2,50.0,0.01,1.0,5.635712296257681,0.9177668949327652,0.1724137931034483,1.0,0.9056603773584906,0.09433962264150944,1.0,0.5760000000000001,212,2,0.08048343658447266
25,3,50.0,0.01,1.0,2.2921873545445925,0.9729384339659433,0.15564202334630348,1.0,0.9156118143459916,0.08438818565400844,1.0,0.526,237,3,0.15029215812683105
25,4,50.0,0.01,1.0,5.7523187377119225,0.9059199297609175,0.16736401673640167,1.0,0.908675799086758,0.091324200913242,1.0,0.562,219,4,0.0978081226348877
26,0,50.0,0.01,2.0,6.277464628279122,0.9360584768623865,0.09779951100244498,1.0,0.9485861182519281,0.05141388174807198,1.0,0.22199999999999998,389,0,0.14325761795043945
26,1,50.0,0.01,2.0,6.510779446409371,0.9184708708860326,0.09433962264150944,1.0,0.9504950495049505,0.04950495049504951,1.0,0.19199999999999995,404,1,0.17177081108093262
26,2,50.0,0.01,2.0,8.984946400499464,0.8688967778099006,0.132890365448505,1.0,0.9288256227758007,0.0711743772241993,1.0,0.43799999999999994,281,2,0.1605968475341797
26,3,50.0,0.01,2.0,6.973489560117349,0.9176709757844317,0.09216589861751152,1.0,0.9516908212560387,0.04830917874396135,1.0,0.17200000000000004,414,3,0.16663289070129395
26,4,50.0,0.01,2.0,10.340462564920495,0.8308801217786338,0.09852216748768472,1.0,0.9481865284974094,0.05181347150259067,1.0,0.22799999999999998,386,4,0.1730940341949463
27,0,50.0,0.1,0.5,1.445815297034032,0.9852730938774943,0.4210526315789474,1.0,0.7333333333333333,0.26666666666666666,1.0,0.85,75,0,0.01389765739440918
27,1,50.0,0.1,0.5,1.687306672808185,0.9788712481025443,0.36036036036036034,1.0,0.7802197802197802,0.21978021978021978,1.0,0.8180000000000001,91,1,0.014888763427734375
27,2,50.0,0.1,0.5,3.01154998894811,0.9560571772230375,0.4123711340206185,1.0,0.7402597402597403,0.2597402597402597,1.0,0.846,77,2,0.014533042907714844
27,3,50.0,0.1,0.5,1.320418239510495,0.9844111410394786,0.3846153846153846,1.0,0.7619047619047619,0.23809523809523808,1.0,0.832,84,3,0.015994787216186523
27,4,50.0,0.1,0.5,2.2224470123424385,0.96365153244151,0.4347826086956522,1.0,0.7222222222222222,0.2777777777777778,1.0,0.856,72,4,0.014252424240112305
28,0,50.0,0.1,1.0,1.9460797617065155,0.9801774583403888,0.23668639053254437,1.0,0.8657718120805369,0.1342281879194631,1.0,0.702,149,0,0.02253127098083496
28,1,50.0,0.1,1.0,3.8564305366005587,0.9517090963185755,0.19900497512437812,1.0,0.8895027624309392,0.11049723756906077,1.0,0.638,181,1,0.030077457427978516
28,2,50.0,0.1,1.0,3.5876013389218016,0.9476517639059019,0.24844720496894412,1.0,0.8581560283687943,0.14184397163120568,1.0,0.718,141,2,0.021135807037353516
28,3,50.0,0.1,1.0,2.097618402014059,0.9752355152000068,0.1923076923076923,1.0,0.8936170212765957,0.10638297872340426,1.0,0.624,188,3,0.03778648376464844
28,4,50.0,0.1,1.0,3.7326009701148446,0.938952728898581,0.24096385542168672,1.0,0.863013698630137,0.136986301369863,1.0,0.708,146,4,0.02302384376525879
29,0,50.0,0.1,2.0,5.629583823549467,0.9426577152363339,0.1302931596091205,1.0,0.9303135888501742,0.06968641114982578,1.0,0.42600000000000005,287,0,0.15213274955749512
29,1,50.0,0.1,2.0,5.626130910685601,0.9295485959546158,0.110803324099723,1.0,0.9413489736070382,0.05865102639296188,1.0,0.31799999999999995,341,1,0.15360403060913086
29,2,50.0,0.1,2.0,8.328813668055945,0.8784706930647493,0.15873015873015872,1.0,0.9137931034482759,0.08620689655172414,1.0,0.536,232,2,0.1427321434020996
29,3,50.0,0.1,2.0,6.562491677829702,0.9225232171639739,0.10204081632653061,1.0,0.946236559139785,0.053763440860215055,1.0,0.256,372,3,0.16904377937316895
29,4,50.0,0.1,2.0,7.5692421373012575,0.876203864145195,0.1302931596091205,1.0,0.9303135888501742,0.06968641114982578,1.0,0.42600000000000005,287,4,0.1373589038848877
30,0,50.0,0.5,0.5,1.5897753061101743,0.9838067340019219,0.851063829787234,1.0,0.25925925925925924,0.7407407407407407,1.0,0.946,27,0,0.011670351028442383
30,1,50.0,0.5,0.5,1.1849897627925823,0.9851613490881301,0.8163265306122449,1.0,0.3103448275862069,0.6896551724137931,1.0,0.942,29,1,0.012221574783325195
30,2,50.0,0.5,0.5,2.888709313670946,0.9578495984158838,0.8333333333333333,1.0,0.2857142857142857,0.7142857142857143,1.0,0.944,28,2,0.012109041213989258
30,3,50.0,0.5,0.5,1.5435867630748987,0.9817764132432593,0.8163265306122449,1.0,0.3103448275862069,0.6896551724137931,1.0,0.942,29,3,0.011622428894042969
30,4,50.0,0.5,0.5,2.060245230331908,0.9663043678875731,0.8695652173913044,1.0,0.23076923076923078,0.7692307692307693,1.0,0.948,26,4,0.011953353881835938
31,0,50.0,0.5,1.0,1.3808970102027627,0.9859343439816807,0.4444444444444445,1.0,0.7142857142857143,0.2857142857142857,1.0,0.86,70,0,0.012715339660644531
31,1,50.0,0.5,1.0,2.1445176964878327,0.9731459709849998,0.3053435114503817,1.0,0.8198198198198198,0.18018018018018017,1.0,0.778,111,1,0.015076398849487305
31,2,50.0,0.5,1.0,2.8920575457331097,0.9578007429199884,0.5479452054794521,1.0,0.6226415094339622,0.37735849056603776,1.0,0.894,53,2,0.01271963119506836
31,3,50.0,0.5,1.0,1.661579421946283,0.9803833918031701,0.27972027972027974,1.0,0.8373983739837398,0.16260162601626016,1.0,0.754,123,3,0.016350269317626953
31,4,50.0,0.5,1.0,2.150935897326896,0.9648211078823545,0.5063291139240507,1.0,0.6610169491525424,0.3389830508474576,1.0,0.882,59,4,0.012925386428833008
32,0,50.0,0.5,2.0,3.762612838698629,0.9616744641141078,0.14388489208633096,1.0,0.9224806201550387,0.07751937984496124,1.0,0.484,258,0,0.13513684272766113
